Date,Close,RSI,SMA_200,Signal,Signal_Name
2007-01-24,0.9199000000953674,48.24746575591323,0.8613453504443168,1,BUY
2007-01-29,0.9129999876022339,46.00119173370168,0.8623827502131463,-1,SELL
2007-01-30,0.909500002861023,48.053791409746886,0.8627177503705025,1,BUY
2007-02-01,0.9124000072479248,48.08929637699131,0.8633521002531052,-1,SELL
2007-02-09,0.9089099764823914,33.75438931578097,0.8654218497872352,1,BUY
2007-02-13,0.9092699885368347,39.10635750586396,0.8659757995605468,-1,SELL
2007-02-15,0.9110999703407288,50.64669210012096,0.8665667992830276,1,BUY
2007-02-16,0.9150500297546387,52.213387150333226,0.8668539994955062,-1,SELL
2007-02-27,0.916700005531311,43.47830915835536,0.86934514939785,1,BUY
2007-03-02,0.9227100014686584,70.24279057465363,0.8705535495281219,-1,SELL
2007-03-05,0.9079999923706055,48.75368361451054,0.8709015494585037,1,BUY
2007-03-06,0.9103000164031982,47.38013612240927,0.8712690496444702,-1,SELL
2007-06-25,0.9057000279426575,68.77787358719739,0.9007400998473167,1,BUY
2007-06-27,0.8977100253105164,53.784892426215656,0.9012776499986649,-1,SELL
2007-07-05,0.9041000008583069,58.16351976060922,0.9032477501034737,1,BUY
2007-07-06,0.8890900015830994,37.831015073520724,0.9035305500030517,-1,SELL
2007-07-24,0.9133599996566772,54.897206823717234,0.9076373502612114,1,BUY
2007-07-25,0.9217000007629395,61.58197586164968,0.9079623502492905,-1,SELL
2008-01-17,0.8981999754905701,73.44494120419088,0.8889222505688668,1,BUY
2008-01-18,0.9040499925613403,70.34906535388127,0.8887045004963875,-1,SELL
2008-03-10,0.911899983882904,33.30453760116396,0.8872448000311851,1,BUY
2008-03-11,0.9197999835014343,42.35807505073469,0.8874138000607491,-1,SELL
2008-03-21,0.917169988155365,41.665469870552855,0.8887268000841141,1,BUY
2008-03-24,0.9264000058174133,53.73961356046941,0.8888778001070022,-1,SELL
2008-04-24,0.9510999917984009,63.592834961690784,0.8930640497803688,1,BUY
2008-04-28,0.949999988079071,53.86100191730422,0.8934448498487473,-1,SELL
2008-05-21,0.9460999965667725,47.42215070919588,0.8964358997344971,1,BUY
2008-05-23,0.9500799775123596,46.28508297053882,0.896951499581337,-1,SELL
2008-07-23,0.9708999991416931,44.398957863109175,0.9174918496608734,1,BUY
2008-07-24,0.9732000231742859,41.146374478886,0.9179633498191834,-1,SELL
2008-07-29,0.974399983882904,59.00619738332704,0.9194331997632981,1,BUY
2008-08-04,0.9620000123977661,35.28447890614588,0.9212968993186951,-1,SELL
2008-08-12,0.9266999959945679,21.78967366618251,0.9234176990389824,1,BUY
2008-08-13,0.9241999983787537,18.80572276812954,0.9236288991570473,-1,SELL
2009-04-27,0.861299991607666,38.65314310960948,0.8471979516744613,1,BUY
2009-04-28,0.8618199825286865,41.162740373323224,0.8466170516610145,-1,SELL
2009-05-15,0.8756899833679199,61.66691795888859,0.8410440018773079,1,BUY
2009-05-18,0.8896999955177307,68.54708690166434,0.8407700017094613,-1,SELL
2009-05-29,0.8727999925613403,41.86269259205821,0.8388743016123772,1,BUY
2009-06-01,0.8837000131607056,46.87578677019383,0.8387763017416,-1,SELL
2009-07-03,0.9213700294494629,65.34695284820278,0.8428478014469146,1,BUY
2009-07-06,0.9230999946594238,65.90971153808319,0.8432868012785911,-1,SELL
2009-07-07,0.9187999963760376,63.479159197761945,0.843668801188469,1,BUY
2009-07-09,0.9107000231742859,47.62086499713764,0.8443703010678292,-1,SELL
2009-07-27,0.887499988079071,26.13603623173259,0.8503019005060196,1,BUY
2009-07-28,0.891700029373169,37.583717190209654,0.8506559005379677,-1,SELL
2009-08-11,0.9120000004768372,63.16244768859462,0.8551714006066322,1,BUY
2009-08-12,0.9082000255584717,70.35109665966067,0.8557444006204605,-1,SELL
2009-08-25,0.9057000279426575,56.31470285892694,0.8607320007681847,1,BUY
2009-08-27,0.913100004196167,58.80003814700904,0.8618880006670951,-1,SELL
2009-08-31,0.9215999841690063,59.44882028345112,0.8630739504098892,1,BUY
2009-09-09,0.9297000169754028,70.59803740048139,0.8672729003429412,-1,SELL
2009-10-02,0.9347500205039978,52.04620280399083,0.8763247013092041,1,BUY
2009-10-06,0.9427000284194946,62.88552733154432,0.877334201335907,-1,SELL
2009-10-12,0.9375,51.48082420657708,0.87907250136137,1,BUY
2009-10-13,0.9354000091552734,50.860575221465915,0.8794855013489723,-1,SELL
2009-12-15,0.9606000185012817,41.35339154564995,0.9140725511312485,1,BUY
2009-12-18,0.9491199851036072,35.74690410000194,0.9157932010293007,-1,SELL
2009-12-21,0.9341999888420105,27.611931407038966,0.916274200975895,1,BUY
2009-12-24,0.9289699792861938,24.921803985549474,0.9174659007787704,-1,SELL
2010-01-14,0.9526000022888184,73.57419716729771,0.9231734505295753,1,BUY
2010-01-18,0.9501000046730042,68.63942614893865,0.9238120505213737,-1,SELL
2010-01-29,0.9453700184822083,28.57145237619143,0.9273359006643296,1,BUY
2010-02-01,0.9465000033378601,35.030841769671866,0.9277619007229805,-1,SELL
2010-02-18,0.9333999752998352,38.713897780815024,0.9315088501572609,1,BUY
2010-02-22,0.9380000233650208,50.314517277832344,0.9320474004745484,-1,SELL
2010-03-01,0.9375,51.93300315228678,0.9334640502929688,1,BUY
2010-03-02,0.9358000159263611,56.60112947432397,0.9337505504488945,-1,SELL
2010-03-10,0.9365000128746033,53.867317044153296,0.9353777503967285,1,BUY
2010-03-12,0.9320600032806396,42.70624898450892,0.9358817505836486,-1,SELL
2010-08-23,0.9308000206947327,46.97252723216239,0.9288500496745109,1,BUY
2010-08-30,0.9465000033378601,55.740759341655185,0.927872299849987,-1,SELL
2010-09-01,0.949999988079071,61.87940826476326,0.9276162996888161,1,BUY
2010-09-02,0.9557999968528748,67.60799891483751,0.9275997996330261,-1,SELL
2010-09-13,0.9587000012397766,71.57060009906458,0.9271052992343902,1,BUY
2010-09-15,0.9643999934196472,75.13808940465684,0.9271332991123199,-1,SELL
2010-09-17,0.9602000117301941,64.85900469337884,0.9270943993330002,1,BUY
2010-09-30,1.0,92.01458639605463,0.9288910993933678,-1,SELL
2010-10-07,0.9871000051498413,74.86137231765213,0.9302607992291451,1,BUY
2010-10-08,0.9994000196456909,76.98818194837494,0.9305321994423866,-1,SELL
2010-10-14,0.9940000176429749,62.13017542787143,0.9314921993017197,1,BUY
2010-10-19,1.00600004196167,60.493834731055934,0.932169699370861,-1,SELL
2010-10-22,1.0037000179290771,63.713058414922756,0.9329681998491287,1,BUY
2010-10-26,1.0088000297546387,72.11163420266797,0.9335516998171807,-1,SELL
2010-12-07,0.9937999844551086,47.26131855564997,0.9423671001195908,1,BUY
2010-12-08,0.9937999844551086,41.18670143768522,0.9426680999994278,-1,SELL
2010-12-09,0.989300012588501,33.565220816592245,0.9429771000146866,1,BUY
2010-12-15,1.0025999546051025,57.801391831838814,0.9442209002375602,-1,SELL
