Date,TQQQ_Price,QQQ_Price,Excess_Return,Excess_ZScore,Position,Strategy_Return,Strategy_Cumulative,QQQ_Cumulative
2019-02-19,6.014581680297852,164.8800811767578,-0.0031611536530790213,1.3051971971727239,0,0.0,4.112361206919277,3.5085974694163395
2019-02-20,6.009800434112549,164.85145568847656,-0.0030629689928275625,1.282657304351084,0,0.0,4.112361206919277,3.5079882749367846
2019-02-21,5.941683769226074,164.24851989746094,-0.004500816232477004,0.4585000581069233,0,0.0,4.112361206919277,3.4951344663146755
2019-02-22,6.070745944976807,165.46392822265625,-0.00400896020696144,0.5635703604828382,0,0.0,4.112361206919277,3.520902585133952
2019-02-25,6.137667655944824,166.06689453125,-0.0031734928754153513,0.8453810305238668,0,0.0,4.112361206919277,3.5337097682359326
2019-02-26,6.156789302825928,166.23912048339844,-0.0036903422973942057,0.39796544351892166,0,0.0,4.112361206919277,3.537372636534693
2019-02-27,6.137667655944824,166.13385009765625,-0.0032489591604798196,0.7910392018577985,0,0.0,4.112361206919277,3.535131897200429
2019-02-28,6.099427700042725,165.7510528564453,-0.0025033649290817916,1.6755132808160056,0,0.0,4.112361206919277,3.526977025884442
2019-03-01,6.221320629119873,166.8995361328125,-0.003398137404692615,0.17006083372176023,0,0.0,4.112361206919277,3.5513310499511443
2019-03-04,6.22251558303833,166.92819213867188,-0.002994787291665406,0.6716765545650275,0,0.0,4.112361206919277,3.551940747438845
2019-03-05,6.238050937652588,167.05264282226562,-0.002790697978606975,0.923162349583732,0,0.0,4.112361206919277,3.55458785426828
2019-03-06,6.130497932434082,166.10520935058594,-0.0028453039364574155,0.7745217353442044,0,0.0,4.112361206919277,3.534370743563917
2019-03-07,5.907027244567871,164.06661987304688,-0.0025256095709206058,1.2132301397351808,0,0.0,4.112361206919277,3.4907254538649104
2019-03-08,5.873567581176758,163.81781005859375,-0.003024317595844605,-0.012854684552199425,0,0.0,4.112361206919277,3.4854276913613864
2019-03-11,6.240440845489502,167.22491455078125,-0.004241022400857532,-2.0669659783586964,0,0.0,4.112361206919277,3.5571745372307904
2019-03-12,6.342018127441406,168.14361572265625,-0.004532089226026541,-1.933521944126999,1,0.0,4.112361206919277,3.5766634772801593
2019-03-13,6.479445934295654,169.40696716308594,-0.004340168168112543,-1.3224056296984907,1,0.021437968313509775,4.20052187616692,3.6034363776022658
2019-03-14,6.450765609741211,169.11988830566406,-0.004358765834278411,-1.0989928689349677,1,-0.004436179793616564,4.181887605897224,3.5973247759414755
2019-03-15,6.610899448394775,170.68943786621094,-0.0066235888646780094,-2.233491203695104,1,0.024520895545467127,4.2844312350643134,3.630556469361277
2019-03-18,6.670650005340576,171.095947265625,-0.004439236855392839,-0.3803696838804097,1,0.008997588760795018,4.3229807853913265,3.6391926257916993
2019-03-19,6.737573146820068,171.6712188720703,-0.004784411372150604,-0.5213197060308167,0,0.009982485592628276,4.366134878798704,3.6514080674119533
2019-03-20,6.815276622772217,172.35195922851562,-0.004861166120852342,-0.44657303894755074,1,0.0,4.366134878798704,3.6658586290704616
2019-03-21,7.130877494812012,175.04615783691406,-0.006039805317405472,-1.3239766803003667,1,0.04526764304794898,4.5637795139913635,3.7227199000420397
2019-03-22,6.664649963378906,171.20143127441406,-0.005902564390944137,-1.0434188384908143,1,-0.06761686402603748,4.255191055148994,3.6400424817545303
2019-03-25,6.622809410095215,170.87542724609375,-0.00531645217681892,-0.24215123130876567,1,-0.006297771514827175,4.228392834131729,3.6331044569100563
2019-03-26,6.713663101196289,171.6712188720703,-0.005340294575289492,-0.177482214221673,1,0.013625056632151997,4.286004925959761,3.649985073533972
2019-03-27,6.582164287567139,170.56863403320312,-0.004772946991366371,0.6321491617743862,0,-0.019781108407671253,4.201222997883538,3.626466876611697
2019-03-28,6.62400484085083,170.96173095703125,-0.005994297679737786,-0.8291704321513498,0,0.0,4.201222997883538,3.6348149109254955
2019-03-29,6.773435592651367,172.25607299804688,-0.003120528284865979,2.1909624250927857,1,0.0,4.201222997883538,3.66223024893984
2019-04-01,7.0400214195251465,174.53802490234375,-0.005860488699705763,-0.744772340374882,0,0.03860278144303951,4.363401891064307,3.7104268818066166
2019-04-02,7.117725372314453,175.1995391845703,-0.006144845430276082,-0.879170414773987,1,0.0,4.363401891064307,3.7244631395873595
2019-04-03,7.24085807800293,176.20631408691406,-0.00577759717925342,-0.38364538189171865,1,0.017151514234113225,4.438240840708053,3.745804310988882
2019-04-04,7.230099201202393,176.1392059326172,-0.004856321783536765,0.5012974274775529,1,-0.001486961584548302,4.4316413470749465,3.74437745012405
2019-04-05,7.338886260986328,177.050048828125,-0.0044052293496489175,0.8219848395770167,0,0.014934338701547964,4.497824979955948,3.763690309241418
2019-04-08,7.396266460418701,177.5006866455078,-0.003663367447361926,1.2944226424545695,0,0.0,4.497824979955948,3.7732576965283604
2019-04-09,7.314975261688232,176.87741088867188,-0.0038483744159935607,0.9233072903484576,0,0.0,4.497824979955948,3.759984966143182
2019-04-10,7.43332576751709,177.82666015625,-0.003404723669613488,1.112028910223233,0,0.0,4.497824979955948,3.7801097506453725
2019-04-11,7.377140045166016,177.40478515625,-0.0032970344922394063,0.9896148684795991,0,0.0,4.497824979955948,3.771131184294677
2019-04-12,7.46799373626709,178.1717987060547,-0.0036802841476438752,0.7437783544994252,0,0.0,4.497824979955948,3.7874006088523307
2019-04-15,7.473970413208008,178.20053100585938,-0.0024854479127138715,1.459586530728468,0,0.0,4.497824979955948,3.7880113225410046
2019-04-16,7.546894073486328,178.81419372558594,-0.0027171902795045944,1.1127933496578477,0,0.0,4.497824979955948,3.801033550806916
2019-04-17,7.622208118438721,179.4374542236328,-0.003187076807729068,0.5139318441127486,0,0.0,4.497824979955948,3.8142590947373725
2019-04-18,7.646116733551025,179.66751098632812,-0.0035549235945509794,-0.23678788091062083,0,0.0,4.497824979955948,3.819146224153421
2019-04-22,7.710671424865723,180.17568969726562,-0.0030817499961417333,0.48150875419055555,0,0.0,4.497824979955948,3.829933200767784
2019-04-23,8.003557205200195,182.4672088623047,-0.003877253248158352,-1.2219549983083269,0,0.0,4.497824979955948,3.8783360906552664
2019-04-24,7.925853252410889,181.8918914794922,-0.0036604995884440827,-0.8304487927787133,1,0.0,4.497824979955948,3.866088415097914
2019-04-25,8.014315605163574,182.6302032470703,-0.004706292663017642,-2.0380925409980857,1,0.011099413278796532,4.547748198264173,3.8817493723670604
2019-04-26,8.043007850646973,182.79315185546875,-0.0033463692006533707,0.13273545299534337,1,0.0035737308399367024,4.564000626252576,3.885211251261613
2019-04-29,8.086044311523438,183.14793395996094,-0.0031246231361572174,0.39744426666309945,0,0.005336527227796549,4.588356539862254,3.892744725415908
